ASIN,SKU集合,上周,上上周,上周单量,上上周单量,单量环比%,上周销售额,上上周销售额,销售额环比%,上周广告花费,上上周广告花费,上周TACOS%,上上周TACOS%,TACOS环比%,预警标记,需补充广告指标
B0CX1F51V6,KC4SGE03500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1F5VXT,KC4SGE02500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1FW5TT,KC4SGE00300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,2.72,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1G1XLP,KC4SGE02400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1GFTP7,KC4SGE03700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1GHM1R,KC4PSP16800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX1H6BD7,KC4PSP18000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4GTPFR,KC4PSP16600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4KNZC7,KC4PSP16900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4TJ1VN,KC4SGE00900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4TPF16,KC4SGE02400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4VNJK1,KC4PSP16000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4W842Q,KC4SGE03200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,3.06,3.06,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4W8JJ2,KC4SGE03100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4W95SD,KC4PSP16900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4X1TH8,KC4SGE01300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4X2XRY,KC4PSP15800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4X9LRT,KC4SGE05500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4YQGG9,KC4PSP17700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4YVCVD,KC4SGE02700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX4ZYC1T,KC4PSP16200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX51BDLL,KC4PSP16100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX54G77T,KC4PSP17100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX54MGG8,KC4SGE01600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX55D1S9,KC4PSP16600,2026-W35,2026-W34,1.0,2.0,-50.0,863.6,1727.2,-50.0,4.42,0.0,0.51,0.0,684859.41,单量下滑≥20%；销售额下滑≥20%；TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX56Q29K,KC4PSP17500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX56RHLV,KC4PSP15800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX58SGZS,KC4SGE02800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0CX58WJ7N,KC4PSP17800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D13MZ7N5,KC4PSP16600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D13WH5KW,KC4SGE03000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,5.99,11.29,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D1415XXY,KC4SGE05400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D146YW8J,KC4PSP16400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D148HRC4,KC4SGE03100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D149F7NM,KC4PSP18200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,3.06,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D14BMGJ3,KC4PSP17700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D14DZSF4,KC4SGE05100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,8.37,3.27,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D14F2Q6D,KC4PSP18100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D14FCDG5,KC4SGE02800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2CZ3LYW,KC4SGE05100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2D15TVX,KC4PSP16000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2D19CXW,KC4SGE05300,2026-W35,2026-W34,1.0,1.0,0.0,691.49,691.49,0.0,45.51,63.73,6.58,9.22,-28.59,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2D1DKC1,KC4SGE02400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,16.59,3.06,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2D2Q921,KC4SGE00400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D2D2S1WN,KC4SGE01700,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,936.29,-100.0,0.0,0.0,,0.0,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D46K8KV3,KC4PSP15800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,1.91,5.17,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D47FDWWC,KC4PSP16200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D48Q5L57,KC4SGE00700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D575PRVS,KC4SGE05200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5764FBF,KC4SGE04600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,1.22,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D576K6R6,KC4PSP17300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D577QJ2G,KC4PSP16100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5785Q19,KC4SGE00900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D579TSP1,KC4SGE04200,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,829.6,-100.0,28.58,25.56,,3.08,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VL2VXB,KC4SGE05300,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,659.53,-100.0,8.57,5.17,,0.78,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VLYGX8,KC4PSP16500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VM1FST,KC4PSP17500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,9.93,3.27,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VN4X6R,KC4SGE02800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VN5XQW,KC4SGE03400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,3.26,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VNG4G5,KC4PSP16000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VNHDGQ,KC4PSP15800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VNK2F7,KC4SGE04800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,2.72,3.4,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VP53XT,KC4SGE05500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VPPX2C,KC4PSP16200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,5.51,3.26,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5VQ98F7,KC4PSP15800,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,754.8,-100.0,21.09,15.17,,2.01,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D5W8JFPZ,KC4SGE02900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LL2QZ8,KC4SGE04900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LLKT4L,KC4SGE04900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,5.99,12.11,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LMS4WJ,KC4SGE05300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LNTYTG,KC4PSP17200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LPFP5Z,KC4PSP15800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0D6LRBK82,KC4SGE02500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL55S89N,KC4SGE00900,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,1685.58,-100.0,0.0,3.13,,0.19,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL55X91S,KC4PSP17800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,25.85,21.15,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL56LYF8,KC4PSP16900,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,1149.2,-100.0,5.99,7.28,,0.63,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL56SP1J,KC4SGE01800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,4.08,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL574JW3,KC4PSP17200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,14.15,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL576PHY,KC4PSP16400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL57D6LW,KC4SGE02900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,4.9,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL57JF8T,KC4PSP17300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL583J3P,KC4PSP16100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DL5854SM,KC4SGE03000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM952QZC,KC4SGE02400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,6.12,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM96BQMG,KX4SGE10200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,14.96,2.52,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM971PHY,KC4SGE04800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM97P24W,KC4PSP16000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,1.7,5.51,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM97PHWP,KC4SGE03300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,3.06,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM97YXJQ,KC4SGE03000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM98SRX6,KC4PSP18200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,2.72,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DM9BG9J8,KX4SGE14900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,16.32,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCVTXDB,KC4SGE01100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCVYM66,KC4PSP15900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCVYND6,KC4SGE03000,2026-W35,2026-W34,2.0,0.0,N/A,1060.8,0.0,N/A,17.55,15.1,1.65,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCVZ4KH,KX4SGE13300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,9.25,3.6,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCW8Q3P,KC4SGE01300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,4.49,8.57,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCW8WHC,KC4PSP17000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCW9XLC,KX4SGE08600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWF3ZC,KX4SGE13500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWJTDR,KC4SGE01600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,7.14,9.18,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWK1LZ,KC4SGE04100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWK445,KX4SGE17300,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,1217.13,-100.0,0.0,0.0,,0.0,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWL9DP,KC4SGE01800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWLGG6,KX4SGE11700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,2.92,3.06,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWLPQ4,KC4SGE01200,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,32.65,24.01,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWMYZS,KC4SGE05000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,12.04,8.16,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWMZ9B,KC4PSP15800,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,754.8,-100.0,6.54,19.8,,2.62,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWN73Z,KX4SGE17700,2026-W35,2026-W34,2.0,0.0,N/A,1922.63,0.0,N/A,57.48,35.1,2.99,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWP8WR,KX4SGE14900,2026-W35,2026-W34,1.0,1.0,0.0,1277.31,1277.31,0.0,54.01,71.49,4.23,5.6,-24.44,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWQQCS,KC4SGE03400,2026-W35,2026-W34,1.0,1.0,0.0,1007.69,1007.69,0.0,115.58,34.45,11.47,3.42,235.48,TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWQW36,KC4SGE03300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,5.99,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWR4GD,KX4SGE16800,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWS9M9,KX4SGE14500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWSF3G,KC4SGE04700,2026-W35,2026-W34,1.0,2.0,-50.0,1085.21,2170.42,-50.0,222.99,239.99,20.55,11.06,85.84,单量下滑≥20%；销售额下滑≥20%；TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWVYHN,KC4SGE00900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWWJHP,KC4SGE04900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,6.67,8.78,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWWRMM,KX4SGE10700,2026-W35,2026-W34,0.0,1.0,-100.0,0.0,916.5,-100.0,2.59,3.27,,0.36,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWXBS4,KX4SGE10600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWXT64,KC4PSP17900,2026-W35,2026-W34,5.0,2.0,150.0,4930.0,1972.0,150.0,459.62,518.57,9.32,26.3,-64.55,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWY6CY,KX4SGE10400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWYHX9,KC4SGE02800,2026-W35,2026-W34,1.0,1.0,0.0,945.2,945.2,0.0,46.53,45.1,4.92,4.77,3.17,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWYHXB,KC4PSP17700,2026-W35,2026-W34,1.0,3.0,-66.67,1054.0,3162.0,-66.67,66.87,53.74,6.34,1.7,273.27,单量下滑≥20%；销售额下滑≥20%；TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCWYNV6,KC4SGE02500,2026-W35,2026-W34,3.0,1.0,200.0,3223.2,1074.4,200.0,81.23,114.34,2.52,10.64,-76.32,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX11BY,KC4PSP16600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,10.14,33.8,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX14JC,KX4SGE15800,2026-W35,2026-W34,1.0,1.0,0.0,1162.73,1162.73,0.0,18.36,11.63,1.58,1.0,57.88,TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX1NRX,KX4SGE16700,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX1ZSQ,KC4SGE02900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX2GY3,KC4SGE05300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX2GY5,KX4SGE11100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,2.59,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX3B23,KX4SGE18000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,13.27,24.01,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX4KJV,KX4SGE08100,2026-W35,2026-W34,0.0,3.0,-100.0,0.0,4962.1,-100.0,151.14,117.07,,2.36,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX572T,KX4SGE08300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX66CY,KX4SGE16500,2026-W35,2026-W34,0.0,2.0,-100.0,0.0,2003.69,-100.0,11.16,17.62,,0.88,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX69RB,KC4SGE00600,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,10.95,34.01,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX6MJR,KC4SGE03900,2026-W35,2026-W34,1.0,0.0,N/A,1190.0,0.0,N/A,0.0,2.59,0.0,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX6ZS9,KC4SGE01400,2026-W35,2026-W34,1.0,0.0,N/A,1380.4,0.0,N/A,17.55,8.98,1.27,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX75QY,KC4SGE04300,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,15.24,6.12,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX7QHQ,KX4SGE10900,2026-W35,2026-W34,2.0,1.0,100.0,2380.0,1190.0,100.0,36.66,6.87,1.54,0.58,166.64,TACOS上升≥30%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX88KX,KC4PSP17100,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,11.5,9.79,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCX9T7K,KX4SGE15400,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCXBW8L,KC4SGE01000,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,0.0,3.06,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCXC32D,KC4SGE02500,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,2.72,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCXCTN1,KX4SGE12900,2026-W35,2026-W34,0.0,0.0,,0.0,0.0,,8.84,0.0,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0DPCXF2L9,KC4PSP16500,2026-W35,2026-W34,1.0,1.0,0.0,884.0,884.0,0.0,40.28,51.22,4.56,5.79,-21.37,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
