年月,ASIN,SKU,售价,出库销量,出库销售额,采购成本,头程,佣金,税费,仓储费,Coupon预留(5%),尾程费(参考未计主线),广告花费,平衡ACOS%,目标ACOS%,当前ACOS%,含尾程保守平衡ACOS%,状态
2026-08,B0GR46YYHN,KX4SGE12100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,,,,,数据不足
2026-08,B0GR489S7T,KX4SGE11100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR48CMY4,PT4SGE19600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.54,,,,,数据不足
2026-08,B0GR48F4HS,PT4SGE22500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,,,,,数据不足
2026-08,B0GR48HJGQ,PT4SGE21900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,,,,,数据不足
2026-08,B0GR48XRW9,PT4SGE27800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR49K6G2,PT4SGE26200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR49RDK3,KC4PSP18100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.65,,,,,数据不足
2026-08,B0GR49W2X7,KX4SGE09200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,,,,,数据不足
2026-08,B0GR4B54NJ,KC4SGE02400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,,,,,数据不足
2026-08,B0GR4B55CW,PT4SGE25400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,,,,,数据不足
2026-08,B0GR4BHNHV,PT4SGE23200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,,,,,数据不足
2026-08,B0GR4BMBTH,KC4SGE03100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.35,,,,,数据不足
2026-08,B0GR4BNM9N,KX4SGE09200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4BPXN5,KC4SGE04100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4BVT14,PT4SGE24600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4BW6FC,KC4PSP16500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.39,,,,,数据不足
2026-08,B0GR4C6JZZ,PT4SGE24100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,,,,,数据不足
2026-08,B0GR4C6SN4,PT4SGE24000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,,,,,数据不足
2026-08,B0GR4C8KKD,KX4SGE18000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36,,,,,数据不足
2026-08,B0GR4C9BN5,KC4SGE01800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,,,,,数据不足
2026-08,B0GR4CBM9C,PT4SGE21500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,,,,,数据不足
2026-08,B0GR4CBQC6,KX4SGE14700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,数据不足
2026-08,B0GR4CDD4B,KX4SGE14000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,,,,,数据不足
2026-08,B0GR4D5W4J,PT4SGE18600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4DBSBQ,PT4SGE22700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,,,,,数据不足
2026-08,B0GR4DDZLN,KX4SGE13700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,,,,,数据不足
2026-08,B0GR4DGQJG,KX4SGE11700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.74,,,,,数据不足
2026-08,B0GR4DKFWF,KC4SGE01200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,,,,,数据不足
2026-08,B0GR4DL5PB,KC4SGE00700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.57,,,,,数据不足
2026-08,B0GR4DLJH8,PT4SGE28200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,,,,,数据不足
2026-08,B0GR4DQQP1,KC4SGE04700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77,,,,,数据不足
2026-08,B0GR4DTWHC,KX4SGE11700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,,,,,数据不足
2026-08,B0GR4DXV3L,PT4SGE26600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4F4NX1,PT4SGE18300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,,,,,数据不足
2026-08,B0GR4F5XY9,KX4SGE15400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,,,,,数据不足
2026-08,B0GR4FLSVG,PT4SGE25600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,,,,,数据不足
2026-08,B0GR4FMR9K,KX4SGE10300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4FZ2ZP,KC4SGE04700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4G3W29,KC4PSP16600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63,,,,,数据不足
2026-08,B0GR4G3WZV,KC4SGE05100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4G52Y5,KC4SGE01600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92,,,,,数据不足
2026-08,B0GR4G53FK,PT4SGE23400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59,,,,,数据不足
2026-08,B0GR4G6P7P,KX4SGE07700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.51,,,,,数据不足
2026-08,B0GR4G6PLN,PT4SGE26000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,,,,,数据不足
2026-08,B0GR4G7X5P,PT4SGE27000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,,,,,数据不足
2026-08,B0GR4G98SW,PT4SGE23100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,,,,数据不足
2026-08,B0GR4G9WSJ,PT4SGE18700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21,,,,,数据不足
2026-08,B0GR4GF2YL,PT4SGE24400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4GGYS6,KC4SGE01700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,,,,,数据不足
2026-08,B0GR4GJ96D,KX4SGE08500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,,,,,数据不足
2026-08,B0GR4GL9HR,KC4SGE00700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.17,,,,,数据不足
2026-08,B0GR4GMYSM,KC4SGE03300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19,,,,,数据不足
2026-08,B0GR4GRK5H,KX4SGE16800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.23,,,,,数据不足
2026-08,B0GR4GS11D,KC4PSP16000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09,,,,,数据不足
2026-08,B0GR4GXXMW,PT4SGE19100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78,,,,,数据不足
2026-08,B0GR4GYJMQ,PT4SGE24100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23,,,,,数据不足
2026-08,B0GR4GZB8Y,PT4SGE24900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,,,,,数据不足
2026-08,B0GR4H4M4Q,PT4SGE26300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,,,,,数据不足
2026-08,B0GR4HFFGD,KX4SGE13300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.43,,,,,数据不足
2026-08,B0GR4HMWQ6,KX4SGE13100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4HN45R,PT4SGE27000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.71,,,,,数据不足
2026-08,B0GR4HNPNW,KC4PSP17800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,,,,,数据不足
2026-08,B0GR4HTKZV,PT4SGE23100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,,,,,数据不足
2026-08,B0GR4HV7S1,KC4SGE05000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,,,,,数据不足
2026-08,B0GR4HXWFC,KX4SGE07900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39,,,,,数据不足
2026-08,B0GR4HY8HX,KC4PSP18000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,,,,,数据不足
2026-08,B0GR4J48S5,KC4SGE03500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98,,,,,数据不足
2026-08,B0GR4J4G73,PT4SGE23600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68,,,,,数据不足
2026-08,B0GR4JCZ5L,KC4SGE05200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,,,,,数据不足
2026-08,B0GR4JFSLT,KC4SGE03700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81,,,,,数据不足
2026-08,B0GR4JHHCP,PT4SGE27900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4JKPDL,KX4SGE14900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,,,,,数据不足
2026-08,B0GR4JM6HZ,KC4SGE00400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.11,,,,,数据不足
2026-08,B0GR4JN9WX,PT4SGE21100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.77,,,,,数据不足
2026-08,B0GR4JQS8L,KC4SGE00300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.26,,,,,数据不足
2026-08,B0GR4JRVTV,KX4SGE17700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.18,,,,,数据不足
2026-08,B0GR4JV9H7,KX4SGE17400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02,,,,,数据不足
2026-08,B0GR4JYZHD,KX4SGE10900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,,,,,数据不足
2026-08,B0GR4JZ198,PT4SGE27300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11,,,,,数据不足
2026-08,B0GR4K587N,KC4PSP16400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28,,,,,数据不足
2026-08,B0GR4K6KZQ,KX4SGE08600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32,,,,,数据不足
2026-08,B0GR4K8KMB,KC4SGE00800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4KBGHK,PT4SGE20800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,,,,,数据不足
2026-08,B0GR4KBS32,PT4SGE27500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,,,,,数据不足
2026-08,B0GR4KDGGX,KC4SGE05400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,,,,,数据不足
2026-08,B0GR4KDS1C,KX4SGE12700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4KF32H,PT4SGE19700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,,,,,数据不足
2026-08,B0GR4KFPBD,KC4PSP16100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,,,,,数据不足
2026-08,B0GR4KGLY6,PT4SGE22800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,,,,,数据不足
2026-08,B0GR4KGWDC,KC4SGE00200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,,,,,数据不足
2026-08,B0GR4KL1YV,KX4SGE08600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,,,,,数据不足
2026-08,B0GR4KW4T3,KC4SGE04600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03,,,,,数据不足
2026-08,B0GR4L4W3L,PT4SGE23400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.05,,,,,数据不足
2026-08,B0GR4L7CPP,KC4SGE00300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.01,,,,,数据不足
2026-08,B0GR4LG8QK,KC4SGE03500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,,,,,数据不足
2026-08,B0GR4LNBSM,KC4SGE01700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,,,,,数据不足
2026-08,B0GR4LQCD3,KC4SGE01500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,,,,,数据不足
2026-08,B0GR4LQG1J,KX4SGE13300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.73,,,,,数据不足
2026-08,B0GR4LQS3Z,KC4PSP17200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4LS4XB,KX4SGE12600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,,,,,数据不足
2026-08,B0GR4LTHQ8,PT4SGE21100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.73,,,,,数据不足
2026-08,B0GR4LYKRT,PT4SGE21000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63,,,,,数据不足
2026-08,B0GR4M4QR4,PT4SGE20100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4M5SS9,KX4SGE12600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,,,,,数据不足
2026-08,B0GR4M6Z8K,KC4PSP17500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,,,,,数据不足
2026-08,B0GR4M8WWH,KC4SGE01300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.66,,,,,数据不足
2026-08,B0GR4MBVLC,KC4PSP17100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,,,,,数据不足
2026-08,B0GR4MC61L,KC4PSP17000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,,,,,数据不足
2026-08,B0GR4MD5TY,KX4SGE10700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82,,,,,数据不足
2026-08,B0GR4MG9RQ,KX4SGE10700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4MH1K2,KC4SGE03900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4MLBRH,PT4SGE27600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79,,,,,数据不足
2026-08,B0GR4MM8KP,PT4SGE20000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4MMJY2,KX4SGE15200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,,,,,数据不足
2026-08,B0GR4MNJ7C,KC4SGE02800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,,,,,数据不足
2026-08,B0GR4MP67V,KX4SGE13200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,,,,,数据不足
2026-08,B0GR4MQRJ7,KC4PSP17100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,,,,,数据不足
2026-08,B0GR4MS1CN,KC4SGE00800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4MZ2S3,KC4SGE00600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,,,,,数据不足
2026-08,B0GR4NCQ7C,PT4SGE27300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,,,,,数据不足
2026-08,B0GR4ND1ZP,PT4SGE26100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,,,,,数据不足
2026-08,B0GR4ND73X,PT4SGE18700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.75,,,,,数据不足
2026-08,B0GR4NH6G4,KX4SGE08800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,,,,,数据不足
2026-08,B0GR4NHLT3,PT4SGE21900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.65,,,,,数据不足
2026-08,B0GR4NJQLD,KC4SGE05500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,,,,,数据不足
2026-08,B0GR4NQFGB,KX4SGE14700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.98,,,,,数据不足
2026-08,B0GR4NVXNK,PT4SGE24900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.37,,,,,数据不足
2026-08,B0GR4NYWGY,PT4SGE18500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4P369T,KX4SGE15400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.24,,,,,数据不足
2026-08,B0GR4P43Z7,KC4SGE00200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,,,,,数据不足
2026-08,B0GR4PN1R8,PT4SGE19400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59,,,,,数据不足
2026-08,B0GR4PP1HW,KX4SGE17400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.56,,,,,数据不足
2026-08,B0GR4PP4TT,PT4SGE26500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,,,,,数据不足
2026-08,B0GR4Q79LQ,PT4SGE21000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,,,,,数据不足
2026-08,B0GR4QH9RQ,PT4SGE26700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,,,,,数据不足
2026-08,B0GR4QJ9ST,KX4SGE16500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,,,,,数据不足
2026-08,B0GR4QMHGJ,KX4SGE09100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.44,,,,,数据不足
2026-08,B0GR4QN4DC,KX4SGE13500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.55,,,,,数据不足
2026-08,B0GR4QSQS6,PT4SGE22200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4QTT46,KC4PSP16400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.34,,,,,数据不足
2026-08,B0GR4QV5L7,PT4SGE28100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82,,,,,数据不足
2026-08,B0GR4QVTBF,KC4SGE02400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.09,,,,,数据不足
2026-08,B0GR4R5P5F,KX4SGE10300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71,,,,,数据不足
2026-08,B0GR4R6P5P,PT4SGE22200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,,,,,数据不足
2026-08,B0GR4R8THQ,KC4SGE01600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,,,,,数据不足
2026-08,B0GR4RC8PX,KC4PSP16100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,,,,,数据不足
2026-08,B0GR4RC999,PT4SGE20500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.24,,,,,数据不足
2026-08,B0GR4RPNGF,KC4SGE03700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,,,,,数据不足
2026-08,B0GR4RRJ3C,PT4SGE24600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,,,,,数据不足
2026-08,B0GR4RWQ1V,KX4SGE10900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,,,,,数据不足
2026-08,B0GR4S48FD,KC4SGE05300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,,,,,数据不足
2026-08,B0GR4S575S,KC4SGE01400,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,,,,,数据不足
2026-08,B0GR4S6CNN,PT4SGE19200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.47,,,,,数据不足
2026-08,B0GR4S6PBP,PT4SGE26600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82,,,,,数据不足
2026-08,B0GR4S9F1W,KC4PSP18100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43,,,,,数据不足
2026-08,B0GR4S9GR5,PT4SGE25600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.57,,,,,数据不足
2026-08,B0GR4SG59L,KX4SGE15200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,,,,,数据不足
2026-08,B0GR4SGHKZ,KC4SGE05200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82,,,,,数据不足
2026-08,B0GR4T2Z1Q,KC4SGE04600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.44,,,,,数据不足
2026-08,B0GR4T2ZBQ,PT4SGE23600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.42,,,,,数据不足
2026-08,B0GR4T493P,KX4SGE08500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4T5WVG,PT4SGE23300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4T8KNN,KX4SGE08100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38,,,,,数据不足
2026-08,B0GR4THQNB,PT4SGE22500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,,,,数据不足
2026-08,B0GR4TR154,PT4SGE28200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,,,,,数据不足
2026-08,B0GR4TXN5L,PT4SGE25800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,,,,,数据不足
2026-08,B0GR4TYCKZ,KX4SGE10100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,,,,,数据不足
2026-08,B0GR4TZF7Y,KX4SGE12700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,,,,,数据不足
2026-08,B0GR4TZZVL,KX4SGE17100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44,,,,,数据不足
2026-08,B0GR4VN632,KC4SGE03900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,,,,,数据不足
2026-08,B0GR4VR2SK,PT4SGE19900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,,,,,数据不足
2026-08,B0GR4VSZKG,KC4SGE03000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,,,,,数据不足
2026-08,B0GR4VVMTR,KX4SGE09200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4VXJ7X,KX4SGE09100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,,,,,数据不足
2026-08,B0GR4WDDY4,KX4SGE14500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,数据不足
2026-08,B0GR4X1J38,PT4SGE23300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.05,,,,,数据不足
2026-08,B0GR4X4WS6,KX4SGE16500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,,,,,数据不足
2026-08,B0GR4YJ9N7,PT4SGE27000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.93,,,,,数据不足
2026-08,B0GR4YSTZ1,PT4SGE26300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,,,,,数据不足
2026-08,B0GR51JFYN,KX4SGE08900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,,,,,数据不足
2026-08,B0GR51NGZQ,PT4SGE19600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44,,,,,数据不足
2026-08,B0GR52BXCF,KC4SGE00500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,,,,,数据不足
2026-08,B0GR52L493,PT4SGE22700,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,,,,,数据不足
2026-08,B0GR52L5DW,KX4SGE17300,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,,,,,数据不足
