ASIN,SKU集合,上周,上上周,上周单量,上上周单量,单量环比%,上周销售额,上上周销售额,销售额环比%,上周广告花费,上上周广告花费,上周毛利润-实际,上上周毛利润-实际,上周毛利率%,上上周毛利率%,毛利率环比%,上周TACOS%,上上周TACOS%,TACOS环比%,预警标记,需补充广告指标
B0GR4DDZLN,KX4SGE13700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,0.0,-3.06,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4DGQJG,KX4SGE11700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,9.59,9.04,-9.59,-9.04,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4DKFWF,KC4SGE01200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,5.1,0.0,-5.1,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4DL5PB,KC4SGE00700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4DP13M,KC4SGE03500,2026-W36,2026-W35,1.0,0.0,N/A,510.0,0.0,N/A,0.0,4.35,105.65,-4.35,20.72,,,0.0,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4DQQP1,KC4SGE04700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.72,0.0,-2.72,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4DTWHC,KX4SGE11700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4F4NX1,PT4SGE18300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,2.86,0.0,-2.86,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4F5XY9,KX4SGE15400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.72,0.0,-2.72,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4FCY4R,PT4SGE23400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,17.61,15.03,-17.61,-15.03,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4FDFSQ,KC4SGE05100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.13,0.0,-1.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4FJFKY,KC4SGE02500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,7.68,0.0,-7.68,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4FJPJC,KC4SGE00500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4FRN1X,KC4SGE04800,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1285.2,-100.0,13.67,0.0,-13.67,196.87,,15.32,,,0.0,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4G3W29,KC4PSP16600,2026-W36,2026-W35,1.0,0.0,N/A,850.0,0.0,N/A,24.28,4.35,68.22,-4.35,8.03,,,2.86,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4G3WZV,KC4SGE05100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,0.0,-3.06,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4G52Y5,KC4SGE01600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.86,3.54,-2.86,-3.54,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4G53FK,PT4SGE23400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4G6P7P,KX4SGE07700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,11.15,7.21,-11.15,-7.21,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4G6PLN,PT4SGE26000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.06,0.0,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4G7X5P,PT4SGE27000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.06,0.0,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4G9WSJ,PT4SGE18700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,14.48,9.18,-14.48,-9.18,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4GGYS6,KC4SGE01700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,1.9,0.0,-1.9,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4GJ96D,KX4SGE08500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,5.3,0.0,-5.3,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4GKLF4,KX4SGE10300,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1196.8,-100.0,8.16,10.74,-8.16,257.06,,21.48,,,0.9,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4GL9HR,KC4SGE00700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,12.24,9.18,-12.24,-9.18,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4GMYSM,KC4SGE03300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.26,6.19,-3.26,-6.19,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4GRK5H,KX4SGE16800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,6.32,14.62,-6.32,-14.62,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4GVXZM,PT4SGE21100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.51,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4GVZNB,PT4SGE18600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,8.7,10.95,-8.7,-10.52,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4GXXMW,PT4SGE19100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.06,0.0,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4GYJMQ,PT4SGE24100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.13,6.12,-3.13,-6.12,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4GZB8Y,PT4SGE24900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4H4M4Q,PT4SGE26300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,11.97,0.0,-11.97,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4HFFGD,KX4SGE13300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4HN45R,PT4SGE27000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,18.77,0.0,-18.77,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4HNPNW,KC4PSP17800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,4.08,0.0,-4.08,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4HTKZV,PT4SGE23100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,7.34,11.29,-7.34,-11.29,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4HWSV9,KX4SGE14900,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1360.0,-100.0,0.0,4.08,0.0,378.35,,27.82,,,0.3,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4HXWFC,KX4SGE07900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.72,0.54,-2.72,-0.54,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4HY8HX,KC4PSP18000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,5.98,0.0,-5.98,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4J48S5,KC4SGE03500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,15.03,5.98,-15.03,-5.98,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4J4G73,PT4SGE23600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,5.78,0.0,-5.78,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4JCZ5L,KC4SGE05200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,9.52,0.0,-9.52,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4JFSLT,KC4SGE03700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,4.56,0.0,-4.56,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4JKPDL,KX4SGE14900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4JM6HZ,KC4SGE00400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.31,0.0,-2.31,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4JN9WX,PT4SGE21100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,6.53,7.21,-6.53,-7.21,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4JQS8L,KC4SGE00300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,5.1,4.08,-5.1,-4.08,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4JRVTV,KX4SGE17700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,3.26,-3.06,-3.26,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4JV9H7,KX4SGE17400,2026-W36,2026-W35,1.0,0.0,N/A,802.33,0.0,N/A,4.49,0.0,56.3,0.0,7.02,,,0.56,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4JYZHD,KX4SGE10900,2026-W36,2026-W35,1.0,0.0,N/A,1190.0,0.0,N/A,2.24,0.0,258.99,0.0,21.76,,,0.19,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4K587N,KC4PSP16400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,4.9,4.69,-4.9,-4.69,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4K6KZQ,KX4SGE08600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,4.49,0.0,-4.49,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4K8KMB,KC4SGE00800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4K8L8W,PT4SGE24100,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1618.4,-100.0,3.13,4.56,-3.13,339.6,,20.98,,,0.28,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4KBGHK,PT4SGE20800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,9.32,3.88,-9.32,-3.88,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4KDGGX,KC4SGE05400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,10.2,0.0,-10.2,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4KF32H,PT4SGE19700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4KG17D,KX4SGE17100,2026-W36,2026-W35,1.0,0.0,N/A,1196.8,0.0,N/A,5.17,7.34,312.0,-7.34,26.07,,,0.43,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4KGLY6,PT4SGE22800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,6.12,0.0,-6.12,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4KGWDC,KC4SGE00200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4KL1YV,KX4SGE08600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,15.3,8.16,-15.3,-8.16,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4KW4T3,KC4SGE04600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.74,3.06,-3.74,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4L4W3L,PT4SGE23400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,9.11,12.65,-9.11,-12.65,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4L77BC,KX4SGE12100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.74,0.0,-3.74,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4L7CPP,KC4SGE00300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.72,16.25,-2.72,-16.25,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4LG8QK,KC4SGE03500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,1.77,4.35,-1.77,-4.35,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4LNBSM,KC4SGE01700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,0.0,-3.06,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4LNWTM,KX4SGE13700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,0.0,-3.06,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4LQCD3,KC4SGE01500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.72,2.72,-2.72,-2.72,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4LQG1J,KX4SGE13300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,16.32,9.45,-16.32,-9.45,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4LTHQ8,PT4SGE21100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,2.72,3.54,-2.72,-3.54,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4LX9TM,KX4SGE11700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,17.07,0.0,-17.07,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4LYKRT,PT4SGE21000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,0.0,-3.06,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4M4QR4,PT4SGE20100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4M4ZM7,KX4SGE10100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,4.76,0.0,-4.76,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4M8WWH,KC4SGE01300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,8.09,6.53,-8.09,-6.53,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MBVLC,KC4PSP17100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,8.16,0.0,-8.16,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MC61L,KC4PSP17000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MD5TY,KX4SGE10700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MK3S3,KC4SGE00900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MLBRH,PT4SGE27600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,4.9,0.0,-4.9,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MMBH1,KC4SGE00700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,22.78,13.26,-22.78,-13.26,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MNJ7C,KC4SGE02800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,2.58,0.0,-2.58,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MP67V,KX4SGE13200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MQRJ7,KC4PSP17100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.26,0.0,-3.26,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MS1CN,KC4SGE00800,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,0.0,-3.06,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MXRHY,KC4PSP16400,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1305.6,-100.0,0.0,0.0,0.0,312.01,,23.9,,,0.0,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4MZ2S3,KC4SGE00600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,10.61,0.0,-10.61,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4N1CBL,KX4SGE07700,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,1883.6,-100.0,14.35,14.76,-14.35,456.2,,24.22,,,0.78,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4NBCFX,PT4SGE26700,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,931.6,-100.0,5.58,3.26,-5.58,216.74,,23.27,,,0.35,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4NCQ7C,PT4SGE27300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,4.08,0.0,-4.08,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4ND1ZP,PT4SGE26100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,8.77,2.04,-8.77,-2.04,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4ND73X,PT4SGE18700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,4.42,5.03,-4.42,-5.03,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4NHLT3,PT4SGE21900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4NJQLD,KC4SGE05500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4NQFGB,KX4SGE14700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,5.1,-3.06,-5.1,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4NVXNK,PT4SGE24900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.13,5.03,-3.13,-5.03,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4NYWGY,PT4SGE18500,2026-W36,2026-W35,1.0,0.0,N/A,632.4,0.0,N/A,9.38,0.0,157.3,0.0,24.87,,,1.48,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4P43Z7,KC4SGE00200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4P6C6J,KX4SGE08500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.54,0.0,-3.54,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4PN1R8,PT4SGE19400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,0.0,-3.06,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4PNMHT,PT4SGE18300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,1.36,0.0,-1.36,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4PP4TT,PT4SGE26500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.06,0.0,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4PVZMB,PT4SGE26000,2026-W36,2026-W35,0.0,1.0,-100.0,0.0,632.4,-100.0,11.76,9.18,-11.76,344.69,,54.5,,,1.45,,单量下滑≥20%；销售额下滑≥20%,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4Q79LQ,PT4SGE21000,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.13,0.0,-3.13,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4QH9RQ,PT4SGE26700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.06,0.0,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4QK84Z,KC4SGE04300,2026-W36,2026-W35,1.0,0.0,N/A,775.2,0.0,N/A,32.91,17.34,44.01,-17.34,5.68,,,4.25,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4QK87D,KX4SGE11100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,10.88,0.0,-10.88,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4QMTMG,KC4SGE05400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.06,0.0,-3.06,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4QN4DC,KX4SGE13500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,6.12,9.59,-6.12,-9.59,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4QSQS6,PT4SGE22200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4QTT46,KC4PSP16400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,7.14,3.26,-7.14,-3.26,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4QVTBF,KC4SGE02400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.26,3.13,-3.26,-3.13,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4R5P5F,KX4SGE10300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,5.98,12.65,-5.98,-12.65,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4R6P5P,PT4SGE22200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4R8THQ,KC4SGE01600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,7.34,0.0,-7.34,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4RC999,PT4SGE20500,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.81,8.77,-3.81,-8.77,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4RPNGF,KC4SGE03700,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4RWQ1V,KX4SGE10900,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,7.14,0.0,-7.14,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4S48FD,KC4SGE05300,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4S575S,KC4SGE01400,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,5.1,0.0,-5.1,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4S6CNN,PT4SGE19200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,17.34,2.72,-17.34,-2.72,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4S9F1W,KC4PSP18100,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,8.43,0.0,-8.43,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4S9GR5,PT4SGE25600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,8.7,5.17,-8.7,-5.17,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4SG59L,KX4SGE15200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4SGHKZ,KC4SGE05200,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,0.0,3.06,0.0,-3.06,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
B0GR4T2Z1Q,KC4SGE04600,2026-W36,2026-W35,0.0,0.0,,0.0,0.0,,3.26,5.98,-3.26,-5.98,,,,,,,,曝光/点击/CTR/CVR/ACOS/ROAS/活动清单
